features.init_block.conv.conv,features.stage1.unit1.body.conv1.conv,features.stage1.unit1.body.conv2.conv,features.stage1.unit1.body.conv3.conv,features.stage1.unit1.identity_conv.conv,features.stage1.unit2.body.conv1.conv,features.stage1.unit2.body.conv2.conv,features.stage1.unit2.body.conv3.conv,features.stage1.unit3.body.conv1.conv,features.stage1.unit3.body.conv2.conv,features.stage1.unit3.body.conv3.conv,features.stage2.unit1.body.conv1.conv,features.stage2.unit1.body.conv2.conv,features.stage2.unit1.body.conv3.conv,features.stage2.unit1.identity_conv.conv,features.stage2.unit2.body.conv1.conv,features.stage2.unit2.body.conv2.conv,features.stage2.unit2.body.conv3.conv,features.stage2.unit3.body.conv1.conv,features.stage2.unit3.body.conv2.conv,features.stage2.unit3.body.conv3.conv,features.stage2.unit4.body.conv1.conv,features.stage2.unit4.body.conv2.conv,features.stage2.unit4.body.conv3.conv,features.stage3.unit1.body.conv1.conv,features.stage3.unit1.body.conv2.conv,features.stage3.unit1.body.conv3.conv,features.stage3.unit1.identity_conv.conv,features.stage3.unit2.body.conv1.conv,features.stage3.unit2.body.conv2.conv,features.stage3.unit2.body.conv3.conv,features.stage3.unit3.body.conv1.conv,features.stage3.unit3.body.conv2.conv,features.stage3.unit3.body.conv3.conv,features.stage3.unit4.body.conv1.conv,features.stage3.unit4.body.conv2.conv,features.stage3.unit4.body.conv3.conv,features.stage3.unit5.body.conv1.conv,features.stage3.unit5.body.conv2.conv,features.stage3.unit5.body.conv3.conv,features.stage3.unit6.body.conv1.conv,features.stage3.unit6.body.conv2.conv,features.stage3.unit6.body.conv3.conv,features.stage4.unit1.body.conv1.conv,features.stage4.unit1.body.conv2.conv,features.stage4.unit1.body.conv3.conv,features.stage4.unit1.identity_conv.conv,features.stage4.unit2.body.conv1.conv,features.stage4.unit2.body.conv2.conv,features.stage4.unit2.body.conv3.conv,features.stage4.unit3.body.conv1.conv,features.stage4.unit3.body.conv2.conv,features.stage4.unit3.body.conv3.conv,output
2.131018426588447,2.1297401990391056,2.146846454419676,2.143842972311533,2.133577183647538,2.1391317020699256,2.1395595711958255,2.14212858378053,2.1361390130581417,2.1382762204968184,2.1412719036944576,2.142557052342714,2.143842972311533,2.1391317020699256,2.146417128062859,2.145987887562727,2.146417128062859,2.146846454419676,2.140843692136302,2.1412719036944576,2.14212858378053,2.1515747157998524,2.1391317020699256,2.1434142465910715,2.1412719036944576,2.1434142465910715,2.1395595711958255,2.1115029658321682,2.14170020090349,2.136566283586382,2.1412719036944576,2.1404155662118938,2.1455587329021113,2.149854144347557,2.142985606607181,2.1455587329021113,2.1314446728969747,2.1395595711958255,2.145987887562727,2.142985606607181,2.143842972311533,2.1254849752831912,2.142557052342714,2.1399875259041092,2.1387039185092935,2.113615524901488,2.100131580190361,2.145987887562727,1.9189919075450077,2.1267606489321853,2.1357118279754626,2.0854819925050276,2.1442717837857135,2.0713488221948224
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.1157301975865095,2.132297421304445,2.1369936395772737,2.1246349513092064,2.125059920795,2.1399875259041092,2.133577183647538,2.128888473315991,2.136566283586382,2.1331505108795077,2.1382762204968184,2.135284728321256,2.1301661896765576,2.131018426588447,2.127611523355298,2.1293142935912623,2.133577183647538,2.1374210810479117,2.133577183647538,2.131018426588447,2.142985606607181,2.134003941758656,2.1387039185092935,2.1348577140784397,2.11657665894653,2.1327239234374975,2.1331505108795077,2.1072841800925053,2.1318710044632896,2.1267606489321853,2.133577183647538,2.131018426588447,2.133577183647538,2.1399875259041092,2.134003941758656,2.1382762204968184,2.128888473315991,2.1305922655206566,2.134430785229932,2.1348577140784397,2.1369936395772737,2.1115029658321682,2.136566283586382,2.1327239234374975,2.1237852672768183,2.010935426237037,2.090075103458033,2.127186043600021,1.9413818241236513,2.118694294246657,2.1140382902815973,2.0680373139923276,2.1318710044632896,2.0597816869978476
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0930032578326703,2.0955163693073815,2.1034944803213516,2.101812357675866,2.098032498326026,2.108548929987587,2.1098144389603055,2.1060201888197514,2.105599026899583,2.1089706819473744,2.0976129337842138,2.1102364440472,2.1030738234923723,2.1093925182659894,2.108548929987587,2.108548929987587,2.1081272623697567,2.105599026899583,2.105177949203376,2.107705679077017,2.105599026899583,2.107705679077017,2.1140382902815973,2.10391522129011,2.1034944803213516,2.1089706819473744,2.1089706819473744,2.0829809150606176,2.100971800855367,2.1060201888197514,2.10391522129011,2.1026532507863465,2.1034944803213516,2.104756955714288,2.10391522129011,2.1110807074662454,2.10391522129011,2.106862765399361,2.1060201888197514,2.1034944803213516,2.1081272623697567,2.087568517586196,2.1093925182659894,2.1089706819473744,2.09132952480888,2.0009058439565077,2.065970310352406,2.1022327621864507,1.9367280944551468,2.1005516485118307,2.0976129337842138,2.0417351294657085,2.1089706819473744,2.0392865167717997
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.1005516485118307,2.105599026899583,2.113615524901488,2.1178469860019047,2.1110807074662454,2.121238253470012,2.11657665894653,2.1229359230500777,2.1229359230500777,2.1208140482412547,2.1199658922644624,2.118694294246657,2.1131928440660004,2.1182705977588685,2.1098144389603055,2.118694294246657,2.12038992784506,2.1208140482412547,2.1191180754822168,2.1157301975865095,2.1199658922644624,2.113615524901488,2.1191180754822168,2.1208140482412547,2.1127702477582266,2.1246349513092064,2.117000016612675,2.0838142740873358,2.1119253086582095,2.1093925182659894,2.121238253470012,2.1140382902815973,2.110658533543552,2.1174234589588203,2.1123477359612632,2.116153385943452,2.10391522129011,2.1153070938587755,2.113615524901488,2.121238253470012,2.1148840747433253,2.0930032578326703,2.116153385943452,2.1102364440472,2.10391522129011,2.0295213965289016,2.078819116416407,2.1131928440660004,1.9433241769623315,2.098452146789139,2.113615524901488,2.0634926328837855,2.1178469860019047,2.034805017891208
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.1357118279754626,2.1507142580165617,2.147705364772062,2.153296664260039,2.146846454419676,2.152435517835102,2.1541581552124467,2.1494242165129043,2.1485646187573115,2.153296664260039,2.1481349488019874,2.152435517835102,2.1267606489321853,2.1520050737773753,2.1494242165129043,2.1507142580165617,2.1494242165129043,2.149854144347557,2.150284158176376,2.1485646187573115,2.152435517835102,2.149854144347557,2.1455587329021113,2.146846454419676,2.1395595711958255,2.146846454419676,2.1447006810307654,2.1182705977588685,2.149854144347557,2.1447006810307654,2.146846454419676,2.143842972311533,2.1489943746552203,2.147705364772062,2.1387039185092935,2.146846454419676,2.1382762204968184,2.1451296640638446,2.1494242165129043,2.1520050737773753,2.151144443885318,2.1297401990391056,2.1455587329021113,2.1489943746552203,2.1481349488019874,2.079650810390679,2.1153070938587755,2.1447006810307654,2.0017063663879027,2.1399875259041092,2.136566283586382,2.0854819925050276,2.1455587329021113,2.0767413363631655
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.1178469860019047,2.1314446728969747,2.1293142935912623,2.1399875259041092,2.1293142935912623,2.1399875259041092,2.1387039185092935,2.134430785229932,2.1357118279754626,2.135284728321256,2.1382762204968184,2.1369936395772737,2.1030738234923723,2.1327239234374975,2.1263353393347764,2.1318710044632896,2.1391317020699256,2.1399875259041092,2.1395595711958255,2.1455587329021113,2.1357118279754626,2.1378486080153927,2.1382762204968184,2.1434142465910715,2.136566283586382,2.1404155662118938,2.1387039185092935,2.1199658922644624,2.133577183647538,2.1318710044632896,2.1374210810479117,2.135284728321256,2.1404155662118938,2.1327239234374975,2.125059920795,2.131018426588447,2.132297421304445,2.1391317020699256,2.1374210810479117,2.1369936395772737,2.133577183647538,2.117000016612675,2.1378486080153927,2.1357118279754626,2.1314446728969747,2.070520448351758,2.099711595874154,2.136566283586382,2.0049116601253174,2.1293142935912623,2.0218238498235444,2.0821478893108507,2.1305922655206566,2.0663835457366373
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.134003941758656,2.1331505108795077,2.1391317020699256,2.1378486080153927,2.14212858378053,2.1455587329021113,2.1412719036944576,2.140843692136302,2.1485646187573115,2.1434142465910715,2.151144443885318,2.1489943746552203,2.1131928440660004,2.1434142465910715,2.1412719036944576,2.1387039185092935,2.1404155662118938,2.143842972311533,2.147705364772062,2.142557052342714,2.1395595711958255,2.1412719036944576,2.146417128062859,2.1447006810307654,2.1382762204968184,2.145987887562727,2.1455587329021113,2.1153070938587755,2.143842972311533,2.1382762204968184,2.143842972311533,2.1481349488019874,2.14170020090349,2.1412719036944576,2.1378486080153927,2.1391317020699256,2.1378486080153927,2.145987887562727,2.1455587329021113,2.14212858378053,2.145987887562727,2.127611523355298,2.1481349488019874,2.1391317020699256,2.1434142465910715,2.0725920044055073,2.0858991306159496,2.14212858378053,2.008122086437677,2.133577183647538,2.0392865167717997,2.0792349218188444,2.140843692136302,2.0746656330514335
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.1115029658321682,2.1199658922644624,2.1225113783213554,2.1246349513092064,2.12038992784506,2.128888473315991,2.1199658922644624,2.1318710044632896,2.1259101147907815,2.1301661896765576,2.1259101147907815,2.1225113783213554,2.093421900347093,2.118694294246657,2.1284627381962586,2.1225113783213554,2.12038992784506,2.127186043600021,2.1297401990391056,2.1216625435482994,2.1242100668088106,2.1191180754822168,2.1225113783213554,2.1259101147907815,2.1233605526962367,2.1267606489321853,2.1225113783213554,2.1022327621864507,2.1263353393347764,2.1233605526962367,2.1157301975865095,2.1220869184930886,2.1153070938587755,2.118694294246657,2.1127702477582266,2.1225113783213554,2.1131928440660004,2.1263353393347764,2.1254849752831912,2.1182705977588685,2.1220869184930886,2.1131928440660004,2.1229359230500777,2.12038992784506,2.11657665894653,2.0750806076741224,2.0499184256649112,2.119541941482501,1.985756599589326,2.1144611402232383,2.0295213965289016,2.0754956653000365,2.1233605526962367,2.0532009204415305
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.1093925182659894,2.1148840747433253,2.113615524901488,2.1199658922644624,2.1119253086582095,2.119541941482501,2.117000016612675,2.1225113783213554,2.12038992784506,2.11657665894653,2.121238253470012,2.1157301975865095,2.0925846990383787,2.1208140482412547,2.11657665894653,2.1199658922644624,2.1216625435482994,2.1242100668088106,2.1208140482412547,2.116153385943452,2.1178469860019047,2.1216625435482994,2.127186043600021,2.1199658922644624,2.1191180754822168,2.119541941482501,2.1208140482412547,2.098871879190338,2.1131928440660004,2.1220869184930886,2.1242100668088106,2.116153385943452,2.1199658922644624,2.1216625435482994,2.118694294246657,2.1229359230500777,2.1208140482412547,2.1254849752831912,2.1225113783213554,2.1178469860019047,2.1259101147907815,2.104756955714288,2.1220869184930886,2.1199658922644624,2.1237852672768183,2.0838142740873358,2.0630799756243103,2.1153070938587755,2.0149613216429523,2.1089706819473744,2.031145663266192,2.065970310352406,2.116153385943452,2.0597816869978476
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.127186043600021,2.1374210810479117,2.1404155662118938,2.1447006810307654,2.1254849752831912,2.1412719036944576,2.1455587329021113,2.134430785229932,2.14170020090349,2.1357118279754626,2.1399875259041092,2.140843692136302,2.1199658922644624,2.140843692136302,2.1369936395772737,2.146417128062859,2.1378486080153927,2.1382762204968184,2.1382762204968184,2.14170020090349,2.14170020090349,2.1395595711958255,2.14212858378053,2.143842972311533,2.1399875259041092,2.142985606607181,2.1387039185092935,2.1254849752831912,2.1378486080153927,2.134430785229932,2.136566283586382,2.135284728321256,2.134430785229932,2.1391317020699256,2.1412719036944576,2.1391317020699256,2.1481349488019874,2.1374210810479117,2.1382762204968184,2.142557052342714,2.1382762204968184,2.127186043600021,2.1382762204968184,2.1369936395772737,2.136566283586382,2.0930032578326703,2.0921662239474754,2.142985606607181,2.0335845010721347,2.125059920795,2.0352120195936,2.082564360534447,2.134003941758656,2.0701063856697366
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.1178469860019047,2.1148840747433253,2.1216625435482994,2.117000016612675,2.1140382902815973,2.1208140482412547,2.119541941482501,2.11657665894653,2.121238253470012,2.127611523355298,2.116153385943452,2.1174234589588203,2.0896571302360565,2.1229359230500777,2.119541941482501,2.1259101147907815,2.1144611402232383,2.125059920795,2.1208140482412547,2.1216625435482994,2.1259101147907815,2.1220869184930886,2.1267606489321853,2.1220869184930886,2.1119253086582095,2.119541941482501,2.1237852672768183,2.0967740563973623,2.1237852672768183,2.127611523355298,2.1178469860019047,2.1237852672768183,2.107705679077017,2.1237852672768183,2.1191180754822168,2.12038992784506,2.1297401990391056,2.1208140482412547,2.12038992784506,2.117000016612675,2.1148840747433253,2.1072841800925053,2.1229359230500777,2.12038992784506,2.1148840747433253,2.0742507414153697,2.0676237478875183,2.1199658922644624,2.0218238498235444,2.1148840747433253,2.0319582840448196,2.0643181950383624,2.1182705977588685,2.057722934858482
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.1374210810479117,2.145987887562727,2.149854144347557,2.154589029929525,2.151144443885318,2.1537273666616956,2.151144443885318,2.152435517835102,2.152435517835102,2.1563133908058534,2.150284158176376,2.1451296640638446,2.1242100668088106,2.1455587329021113,2.1489943746552203,2.157607567054386,2.149854144347557,2.154589029929525,2.153296664260039,2.1515747157998524,2.155451037931604,2.1472758666503515,2.151144443885318,2.1485646187573115,2.1451296640638446,2.154589029929525,2.150284158176376,2.1191180754822168,2.1520050737773753,2.1515747157998524,2.1447006810307654,2.1485646187573115,2.1387039185092935,2.155451037931604,2.145987887562727,2.145987887562727,2.1537273666616956,2.147705364772062,2.147705364772062,2.1528660479902495,2.147705364772062,2.1259101147907815,2.1541581552124467,2.1550199908301644,2.1485646187573115,2.1153070938587755,2.105599026899583,2.155451037931604,2.06969240579197,2.1507142580165617,2.0643181950383624,2.1022327621864507,2.1140382902815973,2.085064937813386
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.121238253470012,2.1267606489321853,2.1220869184930886,2.1280370882150366,2.1301661896765576,2.1216625435482994,2.1314446728969747,2.1297401990391056,2.1220869184930886,2.125059920795,2.1301661896765576,2.1254849752831912,2.1034944803213516,2.1331505108795077,2.1237852672768183,2.1297401990391056,2.125059920795,2.1305922655206566,2.1237852672768183,2.1318710044632896,2.1301661896765576,2.1216625435482994,2.1297401990391056,2.1348577140784397,2.1297401990391056,2.127186043600021,2.1280370882150366,2.1081272623697567,2.132297421304445,2.1182705977588685,2.1220869184930886,2.127611523355298,2.1178469860019047,2.127186043600021,2.1280370882150366,2.1297401990391056,2.1237852672768183,2.1237852672768183,2.1297401990391056,2.1301661896765576,2.133577183647538,2.1220869184930886,2.1297401990391056,2.135284728321256,2.1229359230500777,2.0909113007277207,2.088821434534245,2.127611523355298,2.0409185987309564,2.11657665894653,2.045822685918574,2.089239240600366,2.1030738234923723,2.0663835457366373
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.1110807074662454,2.117000016612675,2.116153385943452,2.121238253470012,2.1153070938587755,2.1263353393347764,2.134430785229932,2.1297401990391056,2.1178469860019047,2.1233605526962367,2.1233605526962367,2.132297421304445,2.105599026899583,2.1246349513092064,2.1225113783213554,2.1301661896765576,2.1267606489321853,2.1259101147907815,2.131018426588447,2.1199658922644624,2.125059920795,2.108548929987587,2.1110807074662454,2.1254849752831912,2.1131928440660004,2.127186043600021,2.1267606489321853,2.1148840747433253,2.1233605526962367,2.116153385943452,2.127186043600021,2.1293142935912623,2.1246349513092064,2.1216625435482994,2.1263353393347764,2.117000016612675,2.1237852672768183,2.1297401990391056,2.1225113783213554,2.1191180754822168,2.1267606489321853,2.1110807074662454,2.1225113783213554,2.116153385943452,2.1199658922644624,2.0863163521628367,2.0838142740873358,2.1254849752831912,1.5932883098186303,2.105599026899583,2.0474599989051803,2.07342120703674,2.085064937813386,2.0585461886722114
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.1081272623697567,2.128888473315991,2.1293142935912623,2.1305922655206566,2.1237852672768183,2.1357118279754626,2.1331505108795077,2.131018426588447,2.1305922655206566,2.1293142935912623,2.1297401990391056,2.127186043600021,2.105177949203376,2.132297421304445,2.12038992784506,2.1263353393347764,2.1293142935912623,2.1246349513092064,2.12038992784506,2.1267606489321853,2.1284627381962586,2.1081272623697567,2.132297421304445,2.132297421304445,2.1305922655206566,2.134430785229932,2.1314446728969747,2.1030738234923723,2.136566283586382,2.1233605526962367,2.127611523355298,2.1301661896765576,2.1216625435482994,2.1318710044632896,2.1237852672768183,2.1293142935912623,2.119541941482501,2.1293142935912623,2.127186043600021,2.128888473315991,2.133577183647538,2.1127702477582266,2.1229359230500777,2.1382762204968184,2.127611523355298,2.0925846990383787,2.0930032578326703,2.1220869184930886,1.5920141888871011,2.113615524901488,2.056077414806377,2.077987755053198,2.0971934531469185,2.0771567261680337
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.1013920372377752,2.1191180754822168,2.1102364440472,2.1237852672768183,2.1093925182659894,2.121238253470012,2.1225113783213554,2.1208140482412547,2.1233605526962367,2.116153385943452,2.116153385943452,2.1153070938587755,2.093421900347093,2.1157301975865095,2.1216625435482994,2.119541941482501,2.12038992784506,2.117000016612675,2.11657665894653,2.119541941482501,2.119541941482501,2.100131580190361,2.113615524901488,2.1199658922644624,2.1098144389603055,2.1119253086582095,2.1182705977588685,2.1140382902815973,2.1229359230500777,2.1174234589588203,2.1229359230500777,2.1093925182659894,2.1072841800925053,2.1229359230500777,2.1148840747433253,2.1140382902815973,2.1157301975865095,2.1199658922644624,2.11657665894653,2.1174234589588203,2.121238253470012,2.104756955714288,2.1089706819473744,2.1229359230500777,2.1131928440660004,2.072177527453703,2.0262767586969104,2.1182705977588685,1.607371120430774,2.1131928440660004,2.05484413837742,2.0763260296279507,2.0976129337842138,2.0470505478518692
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.1267606489321853,2.1382762204968184,2.1399875259041092,2.131018426588447,2.136566283586382,2.146417128062859,2.150284158176376,2.1378486080153927,2.1395595711958255,2.1361390130581417,2.146846454419676,2.1442717837857135,2.1119253086582095,2.1447006810307654,2.1447006810307654,2.1395595711958255,2.1382762204968184,2.142985606607181,2.1395595711958255,2.135284728321256,2.1399875259041092,2.134430785229932,2.1297401990391056,2.1434142465910715,2.1318710044632896,2.1404155662118938,2.1391317020699256,2.1237852672768183,2.14170020090349,2.1348577140784397,2.1331505108795077,2.1399875259041092,2.1374210810479117,2.1374210810479117,2.134003941758656,2.1378486080153927,2.1404155662118938,2.1387039185092935,2.14212858378053,2.1412719036944576,2.146417128062859,2.125059920795,2.1472758666503515,2.1348577140784397,2.134003941758656,2.1254849752831912,2.0556662404422226,2.134003941758656,1.6362384837170993,2.135284728321256,2.070520448351758,2.0938406265983924,2.1098144389603055,2.078403394166734
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.1178469860019047,2.1174234589588203,2.1220869184930886,2.1361390130581417,2.127186043600021,2.1293142935912623,2.1301661896765576,2.1263353393347764,2.1259101147907815,2.1301661896765576,2.127611523355298,2.1297401990391056,2.1030738234923723,2.1318710044632896,2.1254849752831912,2.1348577140784397,2.128888473315991,2.1305922655206566,2.1267606489321853,2.127186043600021,2.134430785229932,2.1127702477582266,2.1305922655206566,2.133577183647538,2.1216625435482994,2.1374210810479117,2.1314446728969747,2.1102364440472,2.1233605526962367,2.1378486080153927,2.1191180754822168,2.1280370882150366,2.1259101147907815,2.1284627381962586,2.1246349513092064,2.127611523355298,2.1140382902815973,2.1318710044632896,2.1318710044632896,2.1331505108795077,2.131018426588447,2.1182705977588685,2.1237852672768183,2.133577183647538,2.1225113783213554,2.1115029658321682,0.0,2.1233605526962367,1.6441113081016474,2.1208140482412547,2.084231078621217,2.0713488221948224,2.105599026899583,2.0573114314232255
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
