features.init_block.conv.conv,features.stage1.unit1.body.conv1.conv,features.stage1.unit1.body.conv2.conv,features.stage1.unit1.body.conv3.conv,features.stage1.unit1.identity_conv.conv,features.stage1.unit2.body.conv1.conv,features.stage1.unit2.body.conv2.conv,features.stage1.unit2.body.conv3.conv,features.stage1.unit3.body.conv1.conv,features.stage1.unit3.body.conv2.conv,features.stage1.unit3.body.conv3.conv,features.stage2.unit1.body.conv1.conv,features.stage2.unit1.body.conv2.conv,features.stage2.unit1.body.conv3.conv,features.stage2.unit1.identity_conv.conv,features.stage2.unit2.body.conv1.conv,features.stage2.unit2.body.conv2.conv,features.stage2.unit2.body.conv3.conv,features.stage2.unit3.body.conv1.conv,features.stage2.unit3.body.conv2.conv,features.stage2.unit3.body.conv3.conv,features.stage2.unit4.body.conv1.conv,features.stage2.unit4.body.conv2.conv,features.stage2.unit4.body.conv3.conv,features.stage3.unit1.body.conv1.conv,features.stage3.unit1.body.conv2.conv,features.stage3.unit1.body.conv3.conv,features.stage3.unit1.identity_conv.conv,features.stage3.unit2.body.conv1.conv,features.stage3.unit2.body.conv2.conv,features.stage3.unit2.body.conv3.conv,features.stage3.unit3.body.conv1.conv,features.stage3.unit3.body.conv2.conv,features.stage3.unit3.body.conv3.conv,features.stage3.unit4.body.conv1.conv,features.stage3.unit4.body.conv2.conv,features.stage3.unit4.body.conv3.conv,features.stage3.unit5.body.conv1.conv,features.stage3.unit5.body.conv2.conv,features.stage3.unit5.body.conv3.conv,features.stage3.unit6.body.conv1.conv,features.stage3.unit6.body.conv2.conv,features.stage3.unit6.body.conv3.conv,features.stage4.unit1.body.conv1.conv,features.stage4.unit1.body.conv2.conv,features.stage4.unit1.body.conv3.conv,features.stage4.unit1.identity_conv.conv,features.stage4.unit2.body.conv1.conv,features.stage4.unit2.body.conv2.conv,features.stage4.unit2.body.conv3.conv,features.stage4.unit3.body.conv1.conv,features.stage4.unit3.body.conv2.conv,features.stage4.unit3.body.conv3.conv,output
2.100971800855367,2.108548929987587,2.1089706819473744,2.119541941482501,2.1144611402232383,2.113615524901488,2.1081272623697567,2.1110807074662454,2.1119253086582095,2.1178469860019047,2.110658533543552,2.119541941482501,2.0904931602830135,2.1081272623697567,2.117000016612675,2.1127702477582266,2.1072841800925053,2.116153385943452,2.1115029658321682,2.110658533543552,2.1119253086582095,2.1089706819473744,2.1034944803213516,2.1089706819473744,2.1013920372377752,2.1127702477582266,2.1157301975865095,2.1013920372377752,2.1178469860019047,2.105177949203376,2.106862765399361,2.1089706819473744,2.1123477359612632,2.1199658922644624,2.1140382902815973,2.117000016612675,2.113615524901488,2.1123477359612632,2.107705679077017,2.106862765399361,2.12038992784506,2.1072841800925053,2.0909113007277207,2.1030738234923723,2.113615524901488,2.0909113007277207,0.0,2.108548929987587,1.638530821856586,2.105177949203376,2.0643181950383624,2.0647310999664863,2.0921662239474754,2.0437778858031135
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0921662239474754,2.1110807074662454,2.1178469860019047,2.1115029658321682,2.1233605526962367,2.1199658922644624,2.125059920795,2.1119253086582095,2.1225113783213554,2.1225113783213554,2.1199658922644624,2.1246349513092064,2.098871879190338,2.1178469860019047,2.1131928440660004,2.1225113783213554,2.1267606489321853,2.118694294246657,2.1263353393347764,2.1225113783213554,2.117000016612675,2.1115029658321682,2.1148840747433253,2.1225113783213554,2.1110807074662454,2.1242100668088106,2.1259101147907815,2.0938406265983924,2.1267606489321853,2.117000016612675,2.1174234589588203,2.1233605526962367,2.1144611402232383,2.125059920795,2.1220869184930886,2.1199658922644624,2.116153385943452,2.127611523355298,2.121238253470012,2.116153385943452,2.1140382902815973,2.1153070938587755,2.1148840747433253,2.1199658922644624,2.117000016612675,2.105177949203376,0.0,2.117000016612675,1.877986138934911,2.1157301975865095,2.0725920044055073,2.061017926844913,2.107705679077017,2.0746656330514335
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.10391522129011,2.1072841800925053,2.1233605526962367,2.1182705977588685,2.1081272623697567,2.119541941482501,2.1237852672768183,2.1229359230500777,2.128888473315991,2.1220869184930886,2.1199658922644624,2.1182705977588685,2.100971800855367,2.117000016612675,2.1220869184930886,2.1229359230500777,2.1263353393347764,2.1225113783213554,2.119541941482501,2.1174234589588203,2.1246349513092064,2.101812357675866,2.118694294246657,2.125059920795,2.1148840747433253,2.116153385943452,2.113615524901488,2.0971934531469185,2.12038992784506,2.1254849752831912,2.1254849752831912,2.1131928440660004,2.1174234589588203,2.118694294246657,2.1153070938587755,2.1280370882150366,2.1208140482412547,2.1242100668088106,2.125059920795,2.1191180754822168,2.1220869184930886,2.11657665894653,2.1005516485118307,2.1301661896765576,2.1246349513092064,2.101812357675866,0.0,2.085064937813386,1.8783617737249252,2.1174234589588203,2.0921662239474754,2.065557157606987,2.1081272623697567,2.088403712020982
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.133577183647538,2.1627920440992217,2.1563133908058534,2.158039131722825,2.1528660479902495,2.160198250233877,2.156744696613157,2.1550199908301644,2.1584707827128295,2.1563133908058534,2.1515747157998524,2.152435517835102,2.1412719036944576,2.1593343437266035,2.1515747157998524,2.15717608869025,2.159766253784915,2.162359528943359,2.15717608869025,2.147705364772062,2.1584707827128295,2.143842972311533,2.1541581552124467,2.1593343437266035,2.1589025200416665,2.1632246457667663,2.1541581552124467,2.140843692136302,2.15717608869025,2.1442717837857135,2.1593343437266035,2.160630333090769,2.1520050737773753,2.1528660479902495,2.143842972311533,2.1550199908301644,2.158039131722825,2.153296664260039,2.1593343437266035,2.1550199908301644,2.154589029929525,2.145987887562727,2.1391317020699256,2.161494758097481,2.131018426588447,2.136566283586382,0.0,2.1144611402232383,1.894585346350085,2.1481349488019874,2.1293142935912623,2.096354743518768,2.152435517835102,2.1102364440472
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0938406265983924,2.0871510456312663,2.1199658922644624,2.1140382902815973,2.1064414349807272,2.1182705977588685,2.1098144389603055,2.1199658922644624,2.116153385943452,2.1140382902815973,2.116153385943452,2.1140382902815973,2.087568517586196,2.1115029658321682,2.1140382902815973,2.117000016612675,2.100131580190361,2.105177949203376,2.1233605526962367,2.113615524901488,2.117000016612675,2.105599026899583,2.1098144389603055,2.1199658922644624,2.1034944803213516,2.1174234589588203,2.1153070938587755,2.0971934531469185,2.1182705977588685,2.1089706819473744,2.104336046415478,2.1140382902815973,2.1144611402232383,2.118694294246657,2.1060201888197514,2.0967740563973623,2.104756955714288,2.1115029658321682,2.110658533543552,2.1131928440660004,2.1267606489321853,2.106862765399361,2.085064937813386,2.121238253470012,2.088403712020982,2.0942594366033163,0.0,2.0767413363631655,1.862649618265929,2.0992916955464116,2.07342120703674,2.058134520602656,2.108548929987587,2.0684509628186305
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.1153070938587755,2.1242100668088106,2.1369936395772737,2.1382762204968184,2.1361390130581417,2.140843692136302,2.1489943746552203,2.14212858378053,2.1387039185092935,2.136566283586382,2.134003941758656,2.1382762204968184,2.1127702477582266,2.1387039185092935,2.131018426588447,2.135284728321256,2.1293142935912623,2.134003941758656,2.1382762204968184,2.134003941758656,2.1374210810479117,2.1280370882150366,2.14170020090349,2.1374210810479117,2.133577183647538,2.1331505108795077,2.14170020090349,2.1093925182659894,2.1378486080153927,2.1387039185092935,2.1259101147907815,2.142557052342714,2.1348577140784397,2.1382762204968184,2.1254849752831912,2.1263353393347764,2.1404155662118938,2.1361390130581417,2.1327239234374975,2.1395595711958255,2.1391317020699256,2.1331505108795077,2.1246349513092064,2.134003941758656,2.11657665894653,2.1254849752831912,0.0,2.1064414349807272,1.8892879272280556,2.1259101147907815,2.1013920372377752,2.072177527453703,2.1233605526962367,2.091747832543221
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.1064414349807272,2.127611523355298,2.135284728321256,2.1361390130581417,2.12038992784506,2.136566283586382,2.1263353393347764,2.1267606489321853,2.1293142935912623,2.1327239234374975,2.127186043600021,2.1297401990391056,2.1119253086582095,2.1314446728969747,2.1259101147907815,2.1387039185092935,2.1297401990391056,2.1434142465910715,2.135284728321256,2.127611523355298,2.1331505108795077,2.1263353393347764,2.125059920795,2.135284728321256,2.1233605526962367,2.125059920795,2.1284627381962586,2.1297401990391056,2.1301661896765576,2.1382762204968184,2.1254849752831912,2.1391317020699256,2.1318710044632896,2.128888473315991,2.1301661896765576,2.1229359230500777,2.1297401990391056,2.1305922655206566,2.127611523355298,2.1305922655206566,2.134430785229932,2.1331505108795077,2.1225113783213554,2.1293142935912623,1.998106535747935,2.118694294246657,0.0,2.096354743518768,1.8806171608150024,2.1254849752831912,2.1013920372377752,2.0556662404422226,2.1233605526962367,2.098871879190338
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.105599026899583,2.1237852672768183,2.1387039185092935,2.1369936395772737,2.1318710044632896,2.134003941758656,2.1378486080153927,2.1374210810479117,2.1451296640638446,2.1395595711958255,2.1412719036944576,2.128888473315991,2.121238253470012,2.1399875259041092,2.1348577140784397,2.1374210810479117,2.1280370882150366,2.132297421304445,2.1434142465910715,2.1378486080153927,2.134003941758656,2.1233605526962367,2.125059920795,2.1369936395772737,2.1174234589588203,2.1318710044632896,2.132297421304445,2.1127702477582266,2.1369936395772737,2.131018426588447,2.1280370882150366,2.1399875259041092,2.1327239234374975,2.1374210810479117,2.140843692136302,2.1229359230500777,2.134003941758656,2.132297421304445,2.1327239234374975,2.134430785229932,2.1348577140784397,2.127611523355298,2.110658533543552,2.1318710044632896,2.008925495943441,2.1174234589588203,0.0,2.080898975288938,1.8843821588796978,2.128888473315991,2.0921662239474754,2.065557157606987,2.119541941482501,2.0946783303786187
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.1242100668088106,2.133577183647538,2.1374210810479117,2.1395595711958255,2.1382762204968184,2.1331505108795077,2.14212858378053,2.1369936395772737,2.1369936395772737,2.1434142465910715,2.1395595711958255,2.135284728321256,2.1191180754822168,2.125059920795,2.136566283586382,2.1348577140784397,2.1293142935912623,2.14170020090349,2.1318710044632896,2.1327239234374975,2.1391317020699256,2.1246349513092064,2.1387039185092935,2.1314446728969747,2.1331505108795077,2.1267606489321853,2.1387039185092935,2.117000016612675,2.134003941758656,2.134430785229932,2.1391317020699256,2.140843692136302,2.1378486080153927,2.1442717837857135,2.1369936395772737,2.1284627381962586,2.131018426588447,2.142557052342714,2.1434142465910715,2.1301661896765576,2.1361390130581417,2.1374210810479117,2.128888473315991,2.1348577140784397,2.0242514947389645,2.1225113783213554,0.0,2.0976129337842138,1.9029398883878517,2.1314446728969747,2.104756955714288,2.0593697718533353,2.1259101147907815,2.0921662239474754
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2.1140382902815973,2.118694294246657,2.1153070938587755,2.1225113783213554,2.1153070938587755,2.12038992784506,2.1242100668088106,2.1174234589588203,2.116153385943452,2.1182705977588685,2.1144611402232383,2.1242100668088106,2.1034944803213516,2.1034944803213516,2.1178469860019047,2.116153385943452,2.1127702477582266,2.1178469860019047,2.1123477359612632,2.1178469860019047,2.1301661896765576,2.1026532507863465,2.1208140482412547,2.1199658922644624,2.117000016612675,2.1220869184930886,2.1140382902815973,2.10391522129011,2.1148840747433253,2.1174234589588203,2.1153070938587755,2.125059920795,2.1246349513092064,2.1259101147907815,2.118694294246657,2.1148840747433253,2.110658533543552,2.1140382902815973,2.125059920795,2.1153070938587755,2.1174234589588203,2.11657665894653,2.1110807074662454,2.1259101147907815,2.065970310352406,2.1191180754822168,0.0,2.0959355144943643,0.0,2.121238253470012,2.0946783303786187,2.0234419560595986,2.11657665894653,2.0771567261680337
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2.1026532507863465,2.1110807074662454,2.1178469860019047,2.118694294246657,2.1140382902815973,2.1153070938587755,2.1199658922644624,2.1233605526962367,2.1174234589588203,2.1237852672768183,2.1174234589588203,2.125059920795,2.096354743518768,2.1115029658321682,2.1157301975865095,2.1140382902815973,2.1242100668088106,2.1148840747433253,2.1267606489321853,2.119541941482501,2.1216625435482994,2.1182705977588685,2.1246349513092064,2.1267606489321853,2.1131928440660004,2.1182705977588685,2.1293142935912623,2.0955163693073815,2.110658533543552,2.1157301975865095,2.117000016612675,2.12038992784506,2.128888473315991,2.118694294246657,2.11657665894653,2.1072841800925053,2.11657665894653,2.1229359230500777,2.1237852672768183,2.1216625435482994,2.1208140482412547,2.12038992784506,2.1093925182659894,2.1182705977588685,2.077572199059172,2.031551933024467,0.0,2.0904931602830135,0.0,2.116153385943452,2.0930032578326703,2.0121423495335606,2.1153070938587755,2.0800667821485463
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2.1178469860019047,2.1144611402232383,2.1191180754822168,2.125059920795,2.1131928440660004,2.12038992784506,2.1259101147907815,2.121238253470012,2.1110807074662454,2.1199658922644624,2.1144611402232383,2.1208140482412547,2.084231078621217,2.10391522129011,2.1115029658321682,2.1144611402232383,2.121238253470012,2.1220869184930886,2.1089706819473744,2.1199658922644624,2.1140382902815973,2.118694294246657,2.108548929987587,2.1102364440472,2.1263353393347764,2.1115029658321682,2.1127702477582266,2.096354743518768,2.1174234589588203,2.098452146789139,2.1144611402232383,2.1254849752831912,2.1242100668088106,2.1216625435482994,2.1229359230500777,2.1123477359612632,2.1225113783213554,2.1242100668088106,2.117000016612675,2.121238253470012,2.1225113783213554,2.1144611402232383,2.1098144389603055,2.1140382902815973,2.0730065642609916,2.0589579390836144,0.0,2.098032498326026,0.0,2.1148840747433253,2.0942594366033163,2.0352120195936,2.1127702477582266,2.0879860730438673
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2.0511487457794346,2.1131928440660004,2.121238253470012,2.127611523355298,2.1140382902815973,2.1178469860019047,2.127186043600021,2.118694294246657,2.127186043600021,2.1229359230500777,2.1263353393347764,2.121238253470012,2.1013920372377752,2.1064414349807272,2.1123477359612632,2.128888473315991,2.1199658922644624,2.1263353393347764,2.1237852672768183,2.113615524901488,2.1178469860019047,2.113615524901488,2.116153385943452,2.1305922655206566,2.1127702477582266,2.1174234589588203,2.1259101147907815,2.099711595874154,2.1178469860019047,2.1131928440660004,2.116153385943452,2.1144611402232383,2.1182705977588685,2.12038992784506,2.116153385943452,2.121238253470012,2.119541941482501,2.128888473315991,2.1233605526962367,2.1220869184930886,2.1237852672768183,2.118694294246657,2.1110807074662454,2.1127702477582266,2.0829809150606176,2.093421900347093,0.0,2.101812357675866,0.0,2.1191180754822168,2.1005516485118307,0.0,2.1153070938587755,2.078819116416407
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2.0942594366033163,2.1284627381962586,2.1361390130581417,2.132297421304445,2.1229359230500777,2.134430785229932,2.1246349513092064,2.132297421304445,2.127186043600021,2.1237852672768183,2.127611523355298,2.1331505108795077,2.1174234589588203,2.117000016612675,2.1259101147907815,2.1293142935912623,2.1369936395772737,2.1191180754822168,2.132297421304445,2.1191180754822168,2.134430785229932,2.118694294246657,2.1229359230500777,2.1267606489321853,2.1254849752831912,2.1263353393347764,2.1331505108795077,2.105177949203376,2.1357118279754626,2.1293142935912623,2.134003941758656,2.1361390130581417,2.135284728321256,2.1263353393347764,2.1263353393347764,2.134003941758656,2.1174234589588203,2.1216625435482994,2.1267606489321853,2.1254849752831912,2.1259101147907815,2.1301661896765576,2.070934593854598,2.1280370882150366,2.0921662239474754,2.0904931602830135,0.0,2.117000016612675,0.0,2.128888473315991,2.107705679077017,0.0,2.1229359230500777,2.093421900347093
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2.090075103458033,2.1140382902815973,2.1178469860019047,2.1233605526962367,2.108548929987587,2.1199658922644624,2.1191180754822168,2.117000016612675,2.1123477359612632,2.113615524901488,2.1148840747433253,2.1148840747433253,2.0854819925050276,2.1110807074662454,2.1127702477582266,2.117000016612675,2.12038992784506,2.1174234589588203,2.1182705977588685,2.1115029658321682,2.127611523355298,2.1119253086582095,2.1098144389603055,2.117000016612675,2.1208140482412547,2.1072841800925053,2.116153385943452,2.1060201888197514,2.1254849752831912,2.1225113783213554,2.118694294246657,2.113615524901488,2.1144611402232383,2.1216625435482994,2.110658533543552,2.1178469860019047,2.113615524901488,2.12038992784506,2.1220869184930886,2.1174234589588203,2.1246349513092064,2.1115029658321682,2.065557157606987,2.1199658922644624,2.07342120703674,2.078819116416407,0.0,2.100971800855367,0.0,2.1131928440660004,2.10391522129011,0.0,2.1072841800925053,2.082564360534447
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2.0676237478875183,2.0971934531469185,2.1089706819473744,2.1110807074662454,2.096354743518768,2.1153070938587755,2.1093925182659894,2.1140382902815973,2.1119253086582095,2.110658533543552,2.1093925182659894,2.0971934531469185,2.078403394166734,2.107705679077017,2.107705679077017,2.1123477359612632,2.1064414349807272,2.1123477359612632,2.1005516485118307,2.090075103458033,2.1115029658321682,2.093421900347093,2.107705679077017,2.106862765399361,2.098871879190338,2.105599026899583,2.1030738234923723,2.08131519670475,2.1098144389603055,2.0992916955464116,2.100131580190361,2.1013920372377752,2.104336046415478,2.1022327621864507,2.1013920372377752,2.098871879190338,2.1060201888197514,2.1060201888197514,2.1013920372377752,2.1026532507863465,2.1034944803213516,2.1093925182659894,2.034805017891208,2.101812357675866,2.056488671413628,2.0684509628186305,0.0,2.0955163693073815,0.0,2.104336046415478,2.091747832543221,0.0,2.0896571302360565,2.070520448351758
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2.077987755053198,2.1199658922644624,2.11657665894653,2.1102364440472,2.1064414349807272,2.1174234589588203,2.1131928440660004,2.1229359230500777,2.1208140482412547,2.117000016612675,2.121238253470012,2.1144611402232383,2.104756955714288,2.106862765399361,2.1174234589588203,2.1220869184930886,2.108548929987587,2.1119253086582095,2.1254849752831912,2.121238253470012,2.1182705977588685,2.1174234589588203,2.117000016612675,2.117000016612675,2.104756955714288,2.1115029658321682,2.1208140482412547,2.1034944803213516,2.1140382902815973,2.1225113783213554,2.1123477359612632,2.1131928440660004,2.1208140482412547,2.118694294246657,2.121238253470012,2.1026532507863465,2.1199658922644624,2.118694294246657,2.125059920795,2.1174234589588203,2.1182705977588685,2.1174234589588203,2.0647310999664863,2.1208140482412547,2.0742507414153697,2.0767413363631655,0.0,2.1153070938587755,0.0,1.9889363532732691,2.0955163693073815,0.0,2.0821478893108507,2.080898975288938
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2.087568517586196,2.1267606489321853,2.1233605526962367,2.1199658922644624,2.1237852672768183,2.121238253470012,2.1216625435482994,2.1246349513092064,2.117000016612675,2.1297401990391056,2.1233605526962367,2.1220869184930886,2.098032498326026,2.1259101147907815,2.1199658922644624,2.1237852672768183,2.1127702477582266,2.1174234589588203,2.1263353393347764,2.1246349513092064,2.127611523355298,2.1233605526962367,2.1237852672768183,2.1233605526962367,2.1148840747433253,2.1246349513092064,2.128888473315991,2.1208140482412547,2.1233605526962367,2.1199658922644624,2.1237852672768183,2.1229359230500777,2.1263353393347764,2.1280370882150366,2.1199658922644624,2.1220869184930886,2.116153385943452,2.134003941758656,2.1263353393347764,2.11657665894653,2.127186043600021,2.1199658922644624,2.073835932749336,2.127186043600021,2.088821434534245,2.098452146789139,0.0,2.1220869184930886,0.0,2.0218238498235444,2.1064414349807272,0.0,2.1144611402232383,2.0871510456312663
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
